source,source_id,page,line,image_path,ground_truth_text
PORCONES.748.6 – 1650,source6,1,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_014.png,"merece Don Felipe pena alguna, y que"
PORCONES.748.6 – 1650,source6,1,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_015.png,"debe ser absuelto, y confirmar la sentencia del señor"
PORCONES.748.6 – 1650,source6,1,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_016.png,"Arzobispo de Milán Subdelegado del Consejo, en que"
PORCONES.748.6 – 1650,source6,1,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_017.png,le dio por libre.
PORCONES.748.6 – 1650,source6,1,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_018.png,2. La acusación que se le ha hecho a Don Felipe se
PORCONES.748.6 – 1650,source6,1,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_019.png,"funda en la confesión que hizo del uxoricidio, pero es"
PORCONES.748.6 – 1650,source6,1,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_020.png,"de advertir que la calificación con la causa de adulterio, la"
PORCONES.748.6 – 1650,source6,1,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_021.png,"cual por haberla probado con evidencia, quita la mala"
PORCONES.748.6 – 1650,source6,1,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_022.png,presunción del homicidio. …impunitatem D. Phili-
PORCONES.748.6 – 1650,source6,1,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_023.png,"po condonat ad tradita, per Onded. conf. 96. num 25."
PORCONES.748.6 – 1650,source6,1,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_024.png,lib. 1. Surd.conf. num 67. … re longe examinata
PORCONES.748.6 – 1650,source6,1,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_025.png,firmat vivendus Farinac. De reo confes… convict. q. 81.
PORCONES.748.6 – 1650,source6,1,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_026.png,num. 153.
PORCONES.748.6 – 1650,source6,2,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_001.png,Artículo primero
PORCONES.748.6 – 1650,source6,2,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_002.png,3. Aunque es regular en estos delitos venéreos la
PORCONES.748.6 – 1650,source6,2,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_003.png,"prueba por presunciones, ex responso Pontifi-"
PORCONES.748.6 – 1650,source6,2,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_004.png,cis in cap. literis 12. de presumpt. … incap. Proterea de
PORCONES.748.6 – 1650,source6,2,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_005.png,"testib us cum notatis ibidem per Canonitas, …Bart in"
PORCONES.748.6 – 1650,source6,2,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_006.png,1.2…num.3.ff.ad l Iul de adult. Está sin embargo
PORCONES.748.6 – 1650,source6,2,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_007.png,"la adultera tan convencida de su delito, que más se pue"
PORCONES.748.6 – 1650,source6,2,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_008.png,de decir (vt evidens aparebit) que consta del phisica y
PORCONES.748.6 – 1650,source6,2,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_009.png,"realmente, que no por presunciones, y tan sin tergi-"
PORCONES.748.6 – 1650,source6,2,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_010.png,"versación, que cualquiera de esta prueba es suficiente"
PORCONES.748.6 – 1650,source6,2,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_011.png,"para la condenación de ambos efectos ordinarios civil,"
PORCONES.748.6 – 1650,source6,2,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_012.png,y criminal.
PORCONES.748.6 – 1650,source6,2,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_013.png,"4. Comenzando por la phisica, y verdadera, no pa-"
PORCONES.748.6 – 1650,source6,2,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_014.png,rece se puede poner duda en ella: porque consta por su
PORCONES.748.6 – 1650,source6,2,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_015.png,"propia confesión de la adultera, ad text. in cap penult."
PORCONES.748.6 – 1650,source6,2,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_016.png,"de adult. in eis verbis: Vel per evidentiamrei, vel per"
PORCONES.748.6 – 1650,source6,2,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_017.png,confesionem legitimam mulieris plur a per Farinac de
PORCONES.748.6 – 1650,source6,2,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_018.png,confes quest. 81. cap 1. num.28.
PORCONES.748.6 – 1650,source6,2,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_019.png,5. Está reiterada esta confesión en muchas cartas
PORCONES.748.6 – 1650,source6,2,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_020.png,que escribió la adultera a su amante de quibus in proces-
PORCONES.748.6 – 1650,source6,2,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_021.png,su. En las cuales manifiesta el trato ilícito que con él
PORCONES.748.6 – 1650,source6,2,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_022.png,"había tenido, y tenía, significándole la perseverancia de"
PORCONES.748.6 – 1650,source6,2,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_023.png,"su torpe afecto, y la fineza con que le amaba, y el temor"
PORCONES.748.6 – 1650,source6,2,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_024.png,"que tenia de que se descubriese este delito, por haberse"
PORCONES.748.6 – 1650,source6,2,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_025.png,conocido señales de sospecha en algunos criados con o
PORCONES.748.6 – 1650,source6,2,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_026.png,"parece de sus palabras, que traducidas en castellano so-"
PORCONES.748.6 – 1650,source6,2,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_027.png,"nan en frecuencia: Querido mío, por las señas que me hi-"
PORCONES.748.6 – 1650,source6,2,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_028.png,"ciste ayer por la mañana, como también por dar cobro"
PORCONES.748.6 – 1650,source6,2,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_029.png,"al que va con este, envié a la fiel al puesto al las cuatro,"
PORCONES.748.6 – 1650,source6,2,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_030.png,"y allí estuvo hasta las cinco, y después la dicha fiel me"
PORCONES.748.6 – 1650,source6,2,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_031.png,"refirió al tiro que hizo Jacome, que luego que dieron las"
PORCONES.748.6 – 1650,source6,2,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_032.png,cuatro abrieron una ventana en el dicho aposento de
PORCONES.748.6 – 1650,source6,2,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_033.png,"Jacome, y estuvo abierta hasta las cinco, y después la oyó"
PORCONES.748.6 – 1650,source6,2,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/2_line_034.png,"cerrar. Digo mi bien, que estos quieren hacer nuevos"
PORCONES.748.6 – 1650,source6,3,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_001.png,"platillos si no nos gobernamos con prudencia. Jacome y,"
PORCONES.748.6 – 1650,source6,3,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_002.png,"el cocinero hablan siempre en su lengua, con parientes"
PORCONES.748.6 – 1650,source6,3,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_003.png,"de Matias; y plega a Dios, que una vez u otra no de-"
PORCONES.748.6 – 1650,source6,3,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_004.png,mos en la trampa. Bien sé que estas mis palabras se echa-
PORCONES.748.6 – 1650,source6,3,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_005.png,rán al aire porque vos joya mía no queréis hacer ca-
PORCONES.748.6 – 1650,source6,3,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_006.png,"so: porque si….. temor de lo que yo digo, no os hu-"
PORCONES.748.6 – 1650,source6,3,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_007.png,"biera despuesto dos veces en tanto peligro, como es ve-"
PORCONES.748.6 – 1650,source6,3,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_008.png,"nir a casa de día, particularmente la noche que vinis-"
PORCONES.748.6 – 1650,source6,3,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_009.png,te con el criado que el cocinero ha dicho libremente que
PORCONES.748.6 – 1650,source6,3,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_010.png,"os ha visto. Ay Dios, si este hablase como hizo de las"
PORCONES.748.6 – 1650,source6,3,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_011.png,"Rotulas, que sería de mí, o mi g. Estáis vos fuera de ca-"
PORCONES.748.6 – 1650,source6,3,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_012.png,"sa, yo estoy en manos de canalla, que pueden ser causa"
PORCONES.748.6 – 1650,source6,3,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_013.png,"de mi muerte, y no la huyera por escapar con la seguir-"
PORCONES.748.6 – 1650,source6,3,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_014.png,dad de la vida una mancha eterna de infamia: hablo
PORCONES.748.6 – 1650,source6,3,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_015.png,"con vos corazón mío, que en mi se haya enfriado el amor,"
PORCONES.748.6 – 1650,source6,3,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_016.png,"mas si consideraseis mis trabajos, no habalriades así,"
PORCONES.748.6 – 1650,source6,3,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_017.png,"antes deviades aseguraos, que si yo no os amara de"
PORCONES.748.6 – 1650,source6,3,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_018.png,"veras, no hubiera sido constante a golpe de muerte, como"
PORCONES.748.6 – 1650,source6,3,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_019.png,"lo he pasado. Juzgo también, que el dejaros ver todas"
PORCONES.748.6 – 1650,source6,3,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_020.png,"las noches cuando vengo de casa de mi madre, no esté"
PORCONES.748.6 – 1650,source6,3,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_021.png,bien porque este mal viejo del gentilhombre no se quie-
PORCONES.748.6 – 1650,source6,3,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_022.png,"re apartar de mí, y después con la venida del amigo, el"
PORCONES.748.6 – 1650,source6,3,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_023.png,"cual vendrá esta noche, puede ser que venga acaso con-"
PORCONES.748.6 – 1650,source6,3,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_024.png,"migo. Todo os sirva por bien, y aquí con desentrañable"
PORCONES.748.6 – 1650,source6,3,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_025.png,"amor os beso infinitas veces, a Dios. Vuestra fiel."
PORCONES.748.6 – 1650,source6,3,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_026.png,"6. Et in alia espistola, his verbis: Tesoro mío, sois"
PORCONES.748.6 – 1650,source6,3,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_027.png,"embustero mío, un luchador en la empresa de amor,"
PORCONES.748.6 – 1650,source6,3,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_028.png,"de los mayores que pueden haber nacido, y que nace-"
PORCONES.748.6 – 1650,source6,3,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_029.png,"rán al mundo, de suerte que cualquier dama se da"
PORCONES.748.6 – 1650,source6,3,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_030.png,"por rendida, y yo como tal me echo a tues pies, su-"
PORCONES.748.6 – 1650,source6,3,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_031.png,"plicándote el que me tengas compasión, si no pu-"
PORCONES.748.6 – 1650,source6,3,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_032.png,"diese estos días recibirte de nuevo en mis brazos, atenta"
PORCONES.748.6 – 1650,source6,3,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_033.png,"que me siento flaquísima, y muy dolorida de vuestros"
PORCONES.748.6 – 1650,source6,3,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_034.png,"golpes, que me hieren con tan dulce furia. No quisiera"
PORCONES.748.6 – 1650,source6,3,35,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/3_line_035.png,"después, o mi caro bien reysedes que el no quereros"
PORCONES.748.6 – 1650,source6,4,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_001.png,"tener aquí fuese por falta de voluntad, o bien por mi"
PORCONES.748.6 – 1650,source6,4,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_002.png,"seria de daros el alimento como merecéis, porque si esto"
PORCONES.748.6 – 1650,source6,4,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_003.png,"fuese respecto a vuestra persona, juzgariades la ver-"
PORCONES.748.6 – 1650,source6,4,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_004.png,"dad, pero si después considerasedes, que pasando todo"
PORCONES.748.6 – 1650,source6,4,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_005.png,"por manos de criados, hiciésemos como algunos años"
PORCONES.748.6 – 1650,source6,4,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_006.png,"ha, que por aquella niñera de los pollos vinieron en"
PORCONES.748.6 – 1650,source6,4,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_007.png,conocimiento que estanades vos aquí: y si bien tengo
PORCONES.748.6 – 1650,source6,4,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_008.png,"al presente a la fiel, a la postre es mujer, que no puede"
PORCONES.748.6 – 1650,source6,4,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_009.png,"por si andar en estas cosas sin ser notada, fuera de la po-"
PORCONES.748.6 – 1650,source6,4,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_010.png,"ca comodidad de esconderos, me hace con vos, joya"
PORCONES.748.6 – 1650,source6,4,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/4_line_011.png,"mía, ser así tan indiscreta."
